0.478  0.0493099 0.000505459
0.479  0.0493198 0.000493689
0.48  0.0493294 0.000482179
0.481  0.049339 0.000470922
0.482  0.0493484 0.000459912
0.483  0.0493577 0.000449145
0.484  0.0493668 0.000438616
0.485  0.0493759 0.000428319
0.486  0.0493848 0.00041825
0.487  0.0493936 0.000408403
0.488  0.0494023 0.000398774
0.489  0.0494108 0.000389358
0.49  0.0494193 0.000380151
0.491  0.0494276 0.000371148
0.492  0.0494358 0.000362344
0.493  0.0494439 0.000353737
0.494  0.0494519 0.000345321
0.495  0.0494597 0.000337092
0.496  0.0494675 0.000329046
0.497  0.0494751 0.00032118
0.498  0.0494827 0.000313489
0.499  0.0494901 0.000305971
0.5  0.0494974 0.00029862
0.501  0.0495047 0.000291434
0.502  0.0495118 0.000284409
0.503  0.0495188 0.000277541
0.504  0.0495258 0.000270828
0.505  0.0495326 0.000264266
0.506  0.0495393 0.000257851
0.507  0.0495459 0.000251581
0.508  0.0495525 0.000245452
0.509  0.0495589 0.000239462
0.51  0.0495653 0.000233607
0.511  0.0495715 0.000227884
0.512  0.0495777 0.000222291
0.513  0.0495837 0.000216825
0.514  0.0495897 0.000211484
0.515  0.0495956 0.000206263
0.516  0.0496014 0.000201162
0.517  0.0496072 0.000196177
0.518  0.0496128 0.000191305
0.519  0.0496183 0.000186545
0.52  0.0496238 0.000181894
0.521  0.0496292 0.00017735
0.522  0.0496345 0.00017291
0.523  0.0496397 0.000168572
0.524  0.0496449 0.000164334
0.525  0.04965 0.000160193
0.526  0.0496549 0.000156148
0.527  0.0496599 0.000152197
0.528  0.0496647 0.000148337
0.529  0.0496695 0.000144566
0.53  0.0496742 0.000140883
0.531  0.0496788 0.000137286
0.532  0.0496833 0.000133773
0.533  0.0496878 0.000130341
0.534  0.0496922 0.00012699
0.535  0.0496966 0.000123717
0.536  0.0497008 0.000120521
0.537  0.049705 0.0001174
0.538  0.0497092 0.000114352
0.539  0.0497132 0.000111376
0.54  0.0497172 0.000108471
0.541  0.0497212 0.000105634
0.542  0.0497251 0.000102865
0.543  0.0497289 0.000100161
0.544  0.0497326 9.75211e-05
0.545  0.0497363 9.49444e-05
0.546  0.0497399 9.24292e-05
0.547  0.0497435 8.99741e-05
0.548  0.049747 8.75779e-05
0.549  0.0497505 8.52391e-05
0.55  0.0497539 8.29567e-05
0.551  0.0497572 8.07292e-05
0.552  0.0497605 7.85556e-05
0.553  0.0497637 7.64345e-05
0.554  0.0497669 7.43649e-05
0.555  0.0497701 7.23456e-05
0.556  0.0497731 7.03754e-05
0.557  0.0497761 6.84534e-05
0.558  0.0497791 6.65783e-05
0.559  0.049782 6.47492e-05
0.56  0.0497849 6.2965e-05
0.561  0.0497877 6.12248e-05
0.562  0.0497905 5.95275e-05
0.563  0.0497932 5.78722e-05
0.564  0.0497959 5.62579e-05
0.565  0.0497985 5.46837e-05
0.566  0.0498011 5.31488e-05
0.567  0.0498036 5.16522e-05
0.568  0.0498061 5.0193e-05
0.569  0.0498085 4.87705e-05
0.57  0.0498109 4.73838e-05
0.571  0.0498133 4.6032e-05
0.572  0.0498156 4.47144e-05
0.573  0.0498179 4.34302e-05
0.574  0.0498201 4.21786e-05
0.575  0.0498223 4.0959e-05
0.576  0.0498245 3.97705e-05
0.577  0.0498266 3.86124e-05
0.578  0.0498286 3.74842e-05
0.579  0.0498307 3.63849e-05
0.58  0.0498327 3.53141e-05
0.581  0.0498346 3.42711e-05
0.582  0.0498365 3.32551e-05
0.583  0.0498384 3.22656e-05
0.584  0.0498403 3.1302e-05
0.585  0.0498421 3.03636e-05
0.586  0.0498439 2.94499e-05
0.587  0.0498456 2.85603e-05
0.588  0.0498473 2.76942e-05
0.589  0.049849 2.68511e-05
0.59  0.0498506 2.60305e-05
0.591  0.0498522 2.52318e-05
0.592  0.0498538 2.44544e-05
0.593  0.0498554 2.3698e-05
0.594  0.0498569 2.29619e-05
0.595  0.0498584 2.22458e-05
0.596  0.0498598 2.15491e-05
0.597  0.0498612 2.08714e-05
0.598  0.0498626 2.02122e-05
0.599  0.049864 1.95711e-05
0.6  0.0498653 1.89477e-05
0.601  0.0498667 1.83414e-05
0.602  0.0498679 1.7752e-05
0.603  0.0498692 1.7179e-05
0.604  0.0498704 1.6622e-05
0.605  0.0498716 1.60806e-05
0.606  0.0498728 1.55544e-05
0.607  0.049874 1.50431e-05
0.608  0.0498751 1.45462e-05
0.609  0.0498762 1.40636e-05
0.61  0.0498773 1.35947e-05
0.611  0.0498783 1.31392e-05
0.612  0.0498794 1.26969e-05
0.613  0.0498804 1.22674e-05
0.614  0.0498814 1.18503e-05
0.615  0.0498823 1.14455e-05
0.616  0.0498833 1.10524e-05
0.617  0.0498842 1.0671e-05
0.618  0.0498851 1.03008e-05
0.619  0.049886 9.94155e-06
0.62  0.0498868 9.59304e-06
0.621  0.0498877 9.25496e-06
0.622  0.0498885 8.92704e-06
0.623  0.0498893 8.60903e-06
0.624  0.0498901 8.30068e-06
0.625  0.0498908 8.00172e-06
0.626  0.0498916 7.71192e-06
0.627  0.0498923 7.43105e-06
0.628  0.049893 7.15886e-06
0.629  0.0498937 6.89513e-06
0.63  0.0498944 6.63964e-06
0.631  0.049895 6.39217e-06
0.632  0.0498957 6.15251e-06
0.633  0.0498963 5.92045e-06
0.634  0.0498969 5.69579e-06
0.635  0.0498975 5.47833e-06
0.636  0.0498981 5.26787e-06
0.637  0.0498986 5.06424e-06
0.638  0.0498992 4.86724e-06
0.639  0.0498997 4.67669e-06
0.64  0.0499002 4.49242e-06
0.641  0.0499007 4.31425e-06
0.642  0.0499012 4.14202e-06
0.643  0.0499017 3.97556e-06
0.644  0.0499022 3.81471e-06
0.645  0.0499026 3.65932e-06
0.646  0.0499031 3.50922e-06
0.647  0.0499035 3.36428e-06
0.648  0.0499039 3.22435e-06
0.649  0.0499043 3.08928e-06
0.65  0.0499047 2.95893e-06
0.651  0.0499051 2.83317e-06
0.652  0.0499055 2.71186e-06
0.653  0.0499058 2.59489e-06
0.654  0.0499062 2.48211e-06
0.655  0.0499065 2.37341e-06
0.656  0.0499068 2.26866e-06
0.657  0.0499072 2.16775e-06
0.658  0.0499075 2.07057e-06
0.659  0.0499078 1.977e-06
0.66  0.0499081 1.88693e-06
0.661  0.0499083 1.80026e-06
0.662  0.0499086 1.71689e-06
0.663  0.0499089 1.6367e-06
0.664  0.0499091 1.55961e-06
0.665  0.0499094 1.48551e-06
0.666  0.0499096 1.41432e-06
0.667  0.0499098 1.34594e-06
0.668  0.0499101 1.28028e-06
0.669  0.0499103 1.21726e-06
0.67  0.0499105 1.15679e-06
0.671  0.0499107 1.09878e-06
0.672  0.0499109 1.04317e-06
0.673  0.049911 9.89861e-07
0.674  0.0499112 9.38787e-07
0.675  0.0499114 8.89872e-07
0.676  0.0499116 8.43043e-07
0.677  0.0499117 7.9823e-07
0.678  0.0499119 7.55364e-07
0.679  0.049912 7.14378e-07
0.68  0.0499122 6.75207e-07
0.681  0.0499123 6.37787e-07
0.682  0.0499124 6.02057e-07
0.683  0.0499126 5.67958e-07
0.684  0.0499127 5.3543e-07
0.685  0.0499128 5.04417e-07
0.686  0.0499129 4.74863e-07
0.687  0.049913 4.46716e-07
0.688  0.0499131 4.19922e-07
0.689  0.0499132 3.94432e-07
0.69  0.0499133 3.70195e-07
0.691  0.0499134 3.47164e-07
0.692  0.0499135 3.25293e-07
0.693  0.0499136 3.04536e-07
0.694  0.0499136 2.84849e-07
0.695  0.0499137 2.6619e-07
0.696  0.0499138 2.48517e-07
0.697  0.0499139 2.3179e-07
0.698  0.0499139 2.15971e-07
0.699  0.049914 2.01021e-07
0.7  0.049914 1.86905e-07
0.701  0.0499141 1.73585e-07
0.702  0.0499142 1.61029e-07
0.703  0.0499142 1.49202e-07
0.704  0.0499142 1.38073e-07
0.705  0.0499143 1.2761e-07
0.706  0.0499143 1.17782e-07
0.707  0.0499144 1.08562e-07
0.708  0.0499144 9.99189e-08
0.709  0.0499144 9.18272e-08
0.71  0.0499145 8.42597e-08
0.711  0.0499145 7.7191e-08
0.712  0.0499145 7.05962e-08
0.713  0.0499146 6.44515e-08
0.714  0.0499146 5.87339e-08
0.715  0.0499146 5.34211e-08
0.716  0.0499146 4.84917e-08
0.717  0.0499147 4.3925e-08
0.718  0.0499147 3.97011e-08
0.719  0.0499147 3.58008e-08
0.72  0.0499147 3.22057e-08
0.721  0.0499147 2.8898e-08
0.722  0.0499147 2.58607e-08
0.723  0.0499148 2.30775e-08
0.724  0.0499148 2.05325e-08
0.725  0.0499148 1.82108e-08
0.726  0.0499148 1.60978e-08
0.727  0.0499148 1.41798e-08
0.728  0.0499148 1.24434e-08
0.729  0.0499148 1.08761e-08
0.73  0.0499148 9.46573e-09
0.731  0.0499148 8.20077e-09
0.732  0.0499148 7.07023e-09
0.733  0.0499148 6.06364e-09
0.734  0.0499148 5.17106e-09
0.735  0.0499148 4.38305e-09
0.736  0.0499148 3.69065e-09
0.737  0.0499149 3.08539e-09
0.738  0.0499149 2.55927e-09
0.739  0.0499149 2.10474e-09
0.74  0.0499149 1.71468e-09
0.741  0.0499149 1.38243e-09
0.742  0.0499149 1.10174e-09
0.743  0.0499149 8.66753e-10
0.744  0.0499149 6.72047e-10
0.745  0.0499149 5.1257e-10
0.746  0.0499149 3.83653e-10
0.747  0.0499149 2.81001e-10
0.748  0.0499149 2.00679e-10
0.749  0.0499149 1.39104e-10
0.75  0.0499149 9.30366e-11
0.751  0.0499149 5.95701e-11
0.752  0.0499149 3.61232e-11
0.753  0.0499149 2.04308e-11
0.754  0.0499149 1.05357e-11
0.755  0.0499149 4.78059e-12
0.756  0.0499149 1.79972e-12
0.757  0.0499149 5.13244e-13
