0.41  0.0912028 0.0145322
0.411  0.0912926 0.0142438
0.412  0.0913814 0.0139609
0.413  0.0914693 0.0136832
0.414  0.0915563 0.0134108
0.415  0.0916425 0.0131435
0.416  0.0917277 0.0128812
0.417  0.0918121 0.0126239
0.418  0.0918956 0.0123714
0.419  0.0919783 0.0121237
0.42  0.0920601 0.0118806
0.421  0.092141 0.0116422
0.422  0.0922211 0.0114082
0.423  0.0923004 0.0111787
0.424  0.0923789 0.0109536
0.425  0.0924565 0.0107327
0.426  0.0925333 0.0105159
0.427  0.0926093 0.0103034
0.428  0.0926844 0.0100948
0.429  0.0927588 0.00989022
0.43  0.0928324 0.00968954
0.431  0.0929052 0.00949268
0.432  0.0929772 0.00929958
0.433  0.0930485 0.00911016
0.434  0.093119 0.00892437
0.435  0.0931887 0.00874213
0.436  0.0932577 0.00856338
0.437  0.0933259 0.00838805
0.438  0.0933934 0.00821609
0.439  0.0934601 0.00804744
0.44  0.0935261 0.00788202
0.441  0.0935914 0.00771979
0.442  0.093656 0.00756069
0.443  0.0937199 0.00740465
0.444  0.093783 0.00725162
0.445  0.0938454 0.00710155
0.446  0.0939072 0.00695438
0.447  0.0939683 0.00681006
0.448  0.0940286 0.00666854
0.449  0.0940883 0.00652976
0.45  0.0941474 0.00639368
0.451  0.0942057 0.00626024
0.452  0.0942634 0.0061294
0.453  0.0943205 0.00600111
0.454  0.0943769 0.00587531
0.455  0.0944326 0.00575198
0.456  0.0944877 0.00563105
0.457  0.0945422 0.00551249
0.458  0.094596 0.00539625
0.459  0.0946493 0.00528229
0.46  0.0947019 0.00517056
0.461  0.0947539 0.00506103
0.462  0.0948053 0.00495366
0.463  0.094856 0.00484839
0.464  0.0949062 0.00474521
0.465  0.0949558 0.00464406
0.466  0.0950049 0.0045449
0.467  0.0950533 0.00444771
0.468  0.0951012 0.00435245
0.469  0.0951484 0.00425907
0.47  0.0951952 0.00416755
0.471  0.0952413 0.00407784
0.472  0.0952869 0.00398992
0.473  0.095332 0.00390375
0.474  0.0953765 0.0038193
0.475  0.0954205 0.00373654
0.476  0.095464 0.00365543
0.477  0.0955069 0.00357594
0.478  0.0955493 0.00349805
0.479  0.0955911 0.00342172
0.48  0.0956325 0.00334693
0.481  0.0956733 0.00327364
0.482  0.0957137 0.00320183
0.483  0.0957535 0.00313146
0.484  0.0957928 0.00306252
0.485  0.0958317 0.00299497
0.486  0.09587 0.00292879
0.487  0.0959079 0.00286396
0.488  0.0959453 0.00280044
0.489  0.0959822 0.00273821
0.49  0.0960187 0.00267725
0.491  0.0960547 0.00261753
0.492  0.0960902 0.00255903
0.493  0.0961253 0.00250173
0.494  0.0961599 0.0024456
0.495  0.0961941 0.00239063
0.496  0.0962278 0.00233678
0.497  0.0962611 0.00228404
0.498  0.096294 0.00223239
0.499  0.0963264 0.0021818
0.5  0.0963585 0.00213226
0.501  0.09639 0.00208374
0.502  0.0964212 0.00203623
0.503  0.096452 0.00198971
0.504  0.0964823 0.00194415
0.505  0.0965123 0.00189955
0.506  0.0965418 0.00185587
0.507  0.096571 0.0018131
0.508  0.0965997 0.00177123
0.509  0.0966281 0.00173024
0.51  0.0966561 0.00169011
0.511  0.0966837 0.00165082
0.512  0.0967109 0.00161236
0.513  0.0967377 0.00157471
0.514  0.0967642 0.00153786
0.515  0.0967903 0.00150179
0.516  0.0968161 0.00146648
0.517  0.0968415 0.00143192
0.518  0.0968665 0.0013981
0.519  0.0968912 0.001365
0.52  0.0969156 0.00133261
0.521  0.0969396 0.00130091
0.522  0.0969633 0.00126989
0.523  0.0969866 0.00123953
0.524  0.0970096 0.00120983
0.525  0.0970323 0.00118077
0.526  0.0970546 0.00115234
0.527  0.0970766 0.00112452
0.528  0.0970983 0.0010973
0.529  0.0971197 0.00107068
0.53  0.0971408 0.00104464
0.531  0.0971616 0.00101916
0.532  0.097182 0.000994242
0.533  0.0972022 0.000969868
0.534  0.097222 0.000946029
0.535  0.0972416 0.000922715
0.536  0.0972609 0.000899914
0.537  0.0972799 0.000877616
0.538  0.0972986 0.000855812
0.539  0.097317 0.000834491
0.54  0.0973352 0.000813644
0.541  0.097353 0.000793261
0.542  0.0973706 0.000773333
0.543  0.097388 0.000753851
0.544  0.097405 0.000734805
0.545  0.0974218 0.000716188
0.546  0.0974384 0.000697989
0.547  0.0974546 0.000680201
0.548  0.0974707 0.000662816
0.549  0.0974865 0.000645825
0.55  0.097502 0.00062922
0.551  0.0975173 0.000612993
0.552  0.0975323 0.000597137
0.553  0.0975471 0.000581643
0.554  0.0975617 0.000566506
0.555  0.097576 0.000551716
0.556  0.0975901 0.000537267
0.557  0.097604 0.000523153
0.558  0.0976176 0.000509366
0.559  0.097631 0.000495898
0.56  0.0976442 0.000482745
0.561  0.0976572 0.000469899
0.562  0.09767 0.000457354
0.563  0.0976825 0.000445103
0.564  0.0976949 0.00043314
0.565  0.097707 0.00042146
0.566  0.097719 0.000410057
0.567  0.0977307 0.000398924
0.568  0.0977422 0.000388056
0.569  0.0977536 0.000377447
0.57  0.0977647 0.000367093
0.571  0.0977757 0.000356986
0.572  0.0977864 0.000347124
0.573  0.097797 0.000337499
0.574  0.0978074 0.000328107
0.575  0.0978176 0.000318943
0.576  0.0978276 0.000310003
0.577  0.0978375 0.000301281
0.578  0.0978471 0.000292773
0.579  0.0978566 0.000284474
0.58  0.097866 0.000276379
0.581  0.0978751 0.000268485
0.582  0.0978841 0.000260786
0.583  0.0978929 0.00025328
0.584  0.0979016 0.00024596
0.585  0.0979101 0.000238824
0.586  0.0979185 0.000231868
0.587  0.0979267 0.000225087
0.588  0.0979347 0.000218477
0.589  0.0979426 0.000212036
0.59  0.0979503 0.000205758
0.591  0.0979579 0.000199641
0.592  0.0979654 0.000193681
0.593  0.0979727 0.000187874
0.594  0.0979798 0.000182218
0.595  0.0979869 0.000176708
0.596  0.0979937 0.000171341
0.597  0.0980005 0.000166115
0.598  0.0980071 0.000161025
0.599  0.0980136 0.00015607
0.6  0.09802 0.000151245
0.601  0.0980262 0.000146549
0.602  0.0980323 0.000141977
0.603  0.0980383 0.000137528
0.604  0.0980441 0.000133198
0.605  0.0980499 0.000128984
0.606  0.0980555 0.000124885
0.607  0.098061 0.000120897
0.608  0.0980664 0.000117017
0.609  0.0980717 0.000113244
0.61  0.0980768 0.000109574
0.611  0.0980819 0.000106006
0.612  0.0980868 0.000102537
0.613  0.0980917 9.91639e-05
0.614  0.0980964 9.58855e-05
0.615  0.098101 9.26992e-05
0.616  0.0981056 8.96027e-05
0.617  0.09811 8.6594e-05
0.618  0.0981143 8.3671e-05
0.619  0.0981185 8.08316e-05
0.62  0.0981227 7.80737e-05
0.621  0.0981267 7.53955e-05
0.622  0.0981307 7.27949e-05
0.623  0.0981346 7.02701e-05
0.624  0.0981383 6.78193e-05
0.625  0.098142 6.54405e-05
0.626  0.0981456 6.31322e-05
0.627  0.0981491 6.08924e-05
0.628  0.0981526 5.87195e-05
0.629  0.0981559 5.66119e-05
0.63  0.0981592 5.45678e-05
0.631  0.0981624 5.25858e-05
0.632  0.0981655 5.06642e-05
0.633  0.0981685 4.88016e-05
0.634  0.0981715 4.69963e-05
0.635  0.0981744 4.5247e-05
0.636  0.0981772 4.35522e-05
0.637  0.0981799 4.19106e-05
0.638  0.0981826 4.03206e-05
0.639  0.0981852 3.87811e-05
0.64  0.0981878 3.72906e-05
0.641  0.0981902 3.5848e-05
0.642  0.0981926 3.44518e-05
0.643  0.098195 3.3101e-05
0.644  0.0981973 3.17943e-05
0.645  0.0981995 3.05304e-05
0.646  0.0982016 2.93084e-05
0.647  0.0982037 2.8127e-05
0.648  0.0982058 2.69851e-05
0.649  0.0982078 2.58817e-05
0.65  0.0982097 2.48157e-05
0.651  0.0982116 2.37861e-05
0.652  0.0982134 2.27918e-05
0.653  0.0982152 2.1832e-05
0.654  0.0982169 2.09055e-05
0.655  0.0982186 2.00115e-05
0.656  0.0982202 1.91491e-05
0.657  0.0982218 1.83174e-05
0.658  0.0982233 1.75154e-05
0.659  0.0982248 1.67424e-05
0.66  0.0982262 1.59975e-05
0.661  0.0982276 1.52798e-05
0.662  0.0982289 1.45886e-05
0.663  0.0982302 1.39231e-05
0.664  0.0982315 1.32825e-05
0.665  0.0982327 1.26661e-05
0.666  0.0982339 1.20731e-05
0.667  0.0982351 1.15029e-05
0.668  0.0982362 1.09548e-05
0.669  0.0982372 1.0428e-05
0.67  0.0982383 9.92194e-06
0.671  0.0982393 9.43594e-06
0.672  0.0982402 8.96938e-06
0.673  0.0982412 8.52164e-06
0.674  0.0982421 8.09212e-06
0.675  0.0982429 7.68025e-06
0.676  0.0982438 7.28545e-06
0.677  0.0982446 6.90717e-06
0.678  0.0982454 6.54485e-06
0.679  0.0982461 6.19799e-06
0.68  0.0982468 5.86605e-06
0.681  0.0982475 5.54854e-06
0.682  0.0982482 5.24498e-06
0.683  0.0982488 4.95487e-06
0.684  0.0982494 4.67776e-06
0.685  0.09825 4.4132e-06
0.686  0.0982506 4.16074e-06
0.687  0.0982511 3.91995e-06
